2026-01-06 08:50:30 | INFO | 【手工】rinnai_pdd_订单查询_订单明细_202411.py:9 : 
2026-01-06 09:04:37 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:47 : 报表生成完成
2026-01-06 09:04:37 | INFO | downloader.py:93 : https://one-fetch-report.oss-cn-zhangjiakou.aliyuncs.com/reports/1087143051/report/202601/spider_1767661472000_20260106_4b73ab910d9487356bee631b58e06aa8.xlsx?Expires=1767663275&OSSAccessKeyId=LTAI5t6Ra3JTBxbA2mkDoCSn&Signature=FepG%2BjPEdhTIRqRHTbQ03IfAyTI%3D
2026-01-06 09:04:37 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:38 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:56 : ----------------------------------------------------------------------------------------------------
2026-01-06 09:04:38 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:57 : 林内官方旗舰店,2026-01-03的数据已入库
2026-01-06 09:04:38 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:58 : 
************************************************************************************************************************
2026-01-06 09:04:40 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:34 : 正在采集林内官方旗舰店,2026-01-02——2026-01-02的数据
2026-01-06 09:04:40 | INFO | downloader.py:110 : POST请求URL: https://sycm.taobao.com/lyone/fetchData/createReport.json
2026-01-06 09:04:40 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B647C0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 127, code _make_request_post>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:40 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B48A40, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 47, code create_report>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:41 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B6C040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 97, code fetch_data_download>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:41 | SUCCESS | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:39 : 创建任务成功，3583772
2026-01-06 09:04:41 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:43 : 报表在生成中
2026-01-06 09:04:41 | INFO | downloader.py:93 : https://sycm.taobao.com/lyone/fetchData/queryDownloadUrl.json?&reportId=3583772
2026-01-06 09:04:41 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:41 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B49240, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 117, code query_download_url>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:43 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:43 : 报表在生成中
2026-01-06 09:04:43 | INFO | downloader.py:93 : https://sycm.taobao.com/lyone/fetchData/queryDownloadUrl.json?&reportId=3583772
2026-01-06 09:04:43 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:43 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B49240, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 117, code query_download_url>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:45 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:47 : 报表生成完成
2026-01-06 09:04:45 | INFO | downloader.py:93 : https://one-fetch-report.oss-cn-zhangjiakou.aliyuncs.com/reports/1087143051/report/202601/spider_1767661480000_20260106_234a6aceaab2cbcfb645b4d252783ff9.xlsx?Expires=1767663283&OSSAccessKeyId=LTAI5t6Ra3JTBxbA2mkDoCSn&Signature=ujGheDZwZvY4KdXvdH%2BjcRRiPgI%3D
2026-01-06 09:04:45 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:46 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:56 : ----------------------------------------------------------------------------------------------------
2026-01-06 09:04:46 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:57 : 林内官方旗舰店,2026-01-02的数据已入库
2026-01-06 09:04:46 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:58 : 
************************************************************************************************************************
2026-01-06 09:04:46 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-03的数据
2026-01-06 09:04:47 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:47 | INFO | API_TaoKe_Base.py:29 : {'2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:04:47 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:47 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级U选/全部活动创建任务日期:2026-01-03
2026-01-06 09:04:47 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:04:47 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-05的数据
2026-01-06 09:04:47 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:47 | INFO | API_TaoKe_Base.py:29 : {'2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:04:47 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:47 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级U选/全部活动创建任务日期:2026-01-05
2026-01-06 09:04:47 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:04:47 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-04的数据
2026-01-06 09:04:47 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:47 | INFO | API_TaoKe_Base.py:29 : {'2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:04:47 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA9911D040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 65, code tb_tk_goods_analysis>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:47 | SUCCESS | API_TaoKe_Good.py:66 : 成功！！！超级U选/全部活动创建任务日期:2026-01-04
2026-01-06 09:04:47 | INFO | API_TaoKe_Good.py:143 : 任务已经存在
2026-01-06 09:04:48 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:34 : 正在采集林内官方旗舰店,2026-01-01——2026-01-01的数据
2026-01-06 09:04:48 | INFO | downloader.py:110 : POST请求URL: https://sycm.taobao.com/lyone/fetchData/createReport.json
2026-01-06 09:04:48 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B647C0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 127, code _make_request_post>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:48 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B48A40, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 47, code create_report>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:48 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B6C040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 97, code fetch_data_download>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:48 | SUCCESS | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:39 : 创建任务成功，3583774
2026-01-06 09:04:48 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:43 : 报表在生成中
2026-01-06 09:04:48 | INFO | downloader.py:93 : https://sycm.taobao.com/lyone/fetchData/queryDownloadUrl.json?&reportId=3583774
2026-01-06 09:04:48 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:48 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B49240, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 117, code query_download_url>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:50 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:43 : 报表在生成中
2026-01-06 09:04:50 | INFO | downloader.py:93 : https://sycm.taobao.com/lyone/fetchData/queryDownloadUrl.json?&reportId=3583774
2026-01-06 09:04:50 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:50 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B49240, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 117, code query_download_url>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:52 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:47 : 报表生成完成
2026-01-06 09:04:52 | INFO | downloader.py:93 : https://one-fetch-report.oss-cn-zhangjiakou.aliyuncs.com/reports/1087143051/report/202601/spider_1767661488000_20260106_fc090e18f52ed288c9dd81ed424b2cb5.xlsx?Expires=1767663291&OSSAccessKeyId=LTAI5t6Ra3JTBxbA2mkDoCSn&Signature=Rq%2BR0T2pqMttOough8vjhhDXOR8%3D
2026-01-06 09:04:53 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:54 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:56 : ----------------------------------------------------------------------------------------------------
2026-01-06 09:04:54 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:57 : 林内官方旗舰店,2026-01-01的数据已入库
2026-01-06 09:04:54 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:58 : 
************************************************************************************************************************
2026-01-06 09:04:55 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:34 : 正在采集林内官方旗舰店,2025-12-31——2025-12-31的数据
2026-01-06 09:04:55 | INFO | downloader.py:110 : POST请求URL: https://sycm.taobao.com/lyone/fetchData/createReport.json
2026-01-06 09:04:55 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B647C0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 127, code _make_request_post>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:55 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B48A40, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 47, code create_report>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:55 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B6C040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 97, code fetch_data_download>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:55 | SUCCESS | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:39 : 创建任务成功，3583778
2026-01-06 09:04:55 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:43 : 报表在生成中
2026-01-06 09:04:55 | INFO | downloader.py:93 : https://sycm.taobao.com/lyone/fetchData/queryDownloadUrl.json?&reportId=3583778
2026-01-06 09:04:56 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:56 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B49240, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 117, code query_download_url>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:58 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:43 : 报表在生成中
2026-01-06 09:04:58 | INFO | downloader.py:93 : https://sycm.taobao.com/lyone/fetchData/queryDownloadUrl.json?&reportId=3583778
2026-01-06 09:04:58 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:04:58 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B49240, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 117, code query_download_url>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:00 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:47 : 报表生成完成
2026-01-06 09:05:00 | INFO | downloader.py:93 : https://one-fetch-report.oss-cn-zhangjiakou.aliyuncs.com/reports/1087143051/report/202601/spider_1767661495000_20260106_09a6de37bd59e18c7c14b8196c09599b.xlsx?Expires=1767663298&OSSAccessKeyId=LTAI5t6Ra3JTBxbA2mkDoCSn&Signature=cn5p89d3CfzGpRP7NqKj3qPmQsc%3D
2026-01-06 09:05:00 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:01 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:56 : ----------------------------------------------------------------------------------------------------
2026-01-06 09:05:01 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:57 : 林内官方旗舰店,2025-12-31的数据已入库
2026-01-06 09:05:01 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:58 : 
************************************************************************************************************************
2026-01-06 09:05:03 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:34 : 正在采集林内官方旗舰店,2025-12-30——2025-12-30的数据
2026-01-06 09:05:03 | INFO | downloader.py:110 : POST请求URL: https://sycm.taobao.com/lyone/fetchData/createReport.json
2026-01-06 09:05:03 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B647C0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 127, code _make_request_post>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:03 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B48A40, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 47, code create_report>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:04 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B6C040, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 97, code fetch_data_download>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:04 | SUCCESS | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:39 : 创建任务成功，3583782
2026-01-06 09:05:04 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:43 : 报表在生成中
2026-01-06 09:05:04 | INFO | downloader.py:93 : https://sycm.taobao.com/lyone/fetchData/queryDownloadUrl.json?&reportId=3583782
2026-01-06 09:05:04 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:04 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B49240, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 117, code query_download_url>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:06 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:43 : 报表在生成中
2026-01-06 09:05:06 | INFO | downloader.py:93 : https://sycm.taobao.com/lyone/fetchData/queryDownloadUrl.json?&reportId=3583782
2026-01-06 09:05:06 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:06 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B49240, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_ShengCan\\SelfAnalysis.py', line 117, code query_download_url>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:08 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:47 : 报表生成完成
2026-01-06 09:05:08 | INFO | downloader.py:93 : https://one-fetch-report.oss-cn-zhangjiakou.aliyuncs.com/reports/1087143051/report/202601/spider_1767661503000_20260106_bc38d87997d6b97f2555024e6ac3e752.xlsx?Expires=1767663306&OSSAccessKeyId=LTAI5t6Ra3JTBxbA2mkDoCSn&Signature=AmTK2PGS7cUhjLtOmNV%2B%2F7H9hl0%3D
2026-01-06 09:05:08 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000026A26B654E0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:09 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:56 : ----------------------------------------------------------------------------------------------------
2026-01-06 09:05:09 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:57 : 林内官方旗舰店,2025-12-30的数据已入库
2026-01-06 09:05:09 | INFO | tb_sycm_自助分析_取数_商品_流量来源_所有商品_格式化.py:58 : 
************************************************************************************************************************
2026-01-06 09:05:17 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-03的数据
2026-01-06 09:05:18 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:18 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:05:18 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA99140230, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 167, code fetch_goods_file_link>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:18 | INFO | downloader.py:93 : https://union-file-center.oss-cn-zhangjiakou.aliyuncs.com/online_6118db54d618f766689c69b39cc66556?Expires=1767661528&OSSAccessKeyId=LTAI4FmnP9ZhkUeeAQpo4VPC&Signature=z9q78%2B2b75MbvBYWRc%2B4eYNrJJ8%3D&response-content-disposition=attachment%3B%20filename%3D2026-01-03%2000%253A00%253A00%257E2026-01-03%2023%253A59%253A59-%25E8%25B6%2585%25E7%25BA%25A7U%25E9%2580%2589%252F%25E5%2585%25A8%25E9%2583%25A8%25E6%25B4%25BB%25E5%258A%25A8-%25E5%2595%2586%25E5%2593%2581%25E5%2588%2586%25E6%259E%2590.csv&response-content-type=text%2Fplain%3B%20charset%3DUTF-8
2026-01-06 09:05:18 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA99130B80, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:18 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:78 : ['林内热水器旗舰店', '林内官方旗舰店'],2026-01-03已入库
2026-01-06 09:05:18 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-05的数据
2026-01-06 09:05:18 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:18 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:05:18 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA99140230, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 167, code fetch_goods_file_link>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:18 | INFO | downloader.py:93 : https://union-file-center.oss-cn-zhangjiakou.aliyuncs.com/online_98679a00ad5c15e164abcdc613689081?Expires=1767661529&OSSAccessKeyId=LTAI4FmnP9ZhkUeeAQpo4VPC&Signature=WAxFtWHelySCCsusjugXWubSe9g%3D&response-content-disposition=attachment%3B%20filename%3D2026-01-05%2000%253A00%253A00%257E2026-01-05%2023%253A59%253A59-%25E8%25B6%2585%25E7%25BA%25A7U%25E9%2580%2589%252F%25E5%2585%25A8%25E9%2583%25A8%25E6%25B4%25BB%25E5%258A%25A8-%25E5%2595%2586%25E5%2593%2581%25E5%2588%2586%25E6%259E%2590.csv&response-content-type=text%2Fplain%3B%20charset%3DUTF-8
2026-01-06 09:05:18 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA99130B80, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:19 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:78 : ['林内热水器旗舰店', '林内官方旗舰店'],2026-01-05已入库
2026-01-06 09:05:19 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:63 : 
========================================================================================================================
正在采集林内官方旗舰店，2026-01-04的数据
2026-01-06 09:05:19 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:19 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:05:19 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA99140230, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 167, code fetch_goods_file_link>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:19 | INFO | downloader.py:93 : https://union-file-center.oss-cn-zhangjiakou.aliyuncs.com/online_31d9cb5671ebbb841cd6a2a1e2534daa?Expires=1767661529&OSSAccessKeyId=LTAI4FmnP9ZhkUeeAQpo4VPC&Signature=TLavdvthRF6izmLmkG0kKUh3U04%3D&response-content-disposition=attachment%3B%20filename%3D2026-01-04%2000%253A00%253A00%257E2026-01-04%2023%253A59%253A59-%25E8%25B6%2585%25E7%25BA%25A7U%25E9%2580%2589%252F%25E5%2585%25A8%25E9%2583%25A8%25E6%25B4%25BB%25E5%258A%25A8-%25E5%2595%2586%25E5%2593%2581%25E5%2588%2586%25E6%259E%2590.csv&response-content-type=text%2Fplain%3B%20charset%3DUTF-8
2026-01-06 09:05:19 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA99130B80, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 95, code _make_request_get>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:19 | INFO | tb_tk_淘宝联盟_商品分析_202504.py:78 : ['林内热水器旗舰店', '林内官方旗舰店'],2026-01-04已入库
2026-01-06 09:05:19 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001BA98F813A0, file 'C:\\Users\\admin\\Desktop\\yiyuan_spider\\API\\API_TaoKe\\API_TaoKe_Good.py', line 120, code goods_task_status_list>发起了调用,请求成功（status_code:200）
2026-01-06 09:05:19 | INFO | API_TaoKe_Base.py:29 : {'2026-01-03 00:00:00~2026-01-03 23:59:59-超级U选/全部活动-商品分析': 702669676, '2026-01-04 00:00:00~2026-01-04 23:59:59-超级U选/全部活动-商品分析': 702669675, '2026-01-05 00:00:00~2026-01-05 23:59:59-超级U选/全部活动-商品分析': 702669674, '2026-01-02 00:00:00~2026-01-02 23:59:59-商品分析': 702466241}
2026-01-06 09:05:19 | INFO | API_TaoKe_Good.py:78 : 
